id;imdb_id;title;original_title;overview;vote_average;vote_count;popularity;revenue;budget
2455;tt0086551;Confidentially Yours;Vivement dimanche!;Claude Massoulier is murdered while hunting at the same place as Julien Vercel, an estate agent who knew him and whose fingerprints are found on Massoulier's car. As the police discover that Marie-Christine Vercel, Julien's wife, was Massoulier's mistress, Julien is the prime suspect. But his secretary, Barbara Becker, while not quite convinced he is innocent, defends him and leads her private investigations.;7.2;107;6.214;0;0
31900;tt1329457;Gainsbourg: A Heroic Life;Gainsbourg (vie héroïque);A glimpse at the life of French singer Serge Gainsbourg, from growing up in 1940s Nazi-occupied Paris through his successful song-writing years in the 1960s to his death in 1991 at the age of 62.;6.9;242;6.213;0;0
273169;tt3098306;French Women;Sous les jupes des filles;A story about 11 girls living in Paris. Each of them has its own problems: career, love life, children. Every girl has their complexes and virtues. They always look elegant, hiding their inner feelings. Will they reach all the goals and overcome all their difficulties?;5.8;306;6.209;12058187;5000000
449684;tt4725842;Girls with Balls;Girls with Balls;All girls volley ball team The Falcons end up stranded in the middle of nowhere after their mini-van breaks down. Little do they know they landed in degenerate hunters' territory and the hunt is on. Thus begins a very long night where they must run for their lives and test their team spirit. But the girls are more resourceful than it appears. In the heart of the forest, the tables are about to turn between hunter and hunted...;4.3;161;15.812;0;0
592480;tt8903840;Alice and the Mayor;Alice et le maire;The mayor of Lyon, Paul Théraneau, is in a delicate position. After 30 years in politics, he is running out of ideas, feeling like an existential emptiness. To overcome this, Paul hires a young and brilliant philosopher, Alice Heimann. Then follows a dialogue between two diametrically opposed personalities who will turn their certainties upside down.;6.4;231;15.803;0;0
456154;tt5222768;White Fang;Croc-Blanc;A loyal wolfdog’s curiosity leads him on the adventure of a lifetime while serving a series of three distinctly different masters.;7.3;144;15.692;0;0
24402;tt0071464;Emmanuelle;Emmanuelle;Emmanuelle, a svelte, naive young woman, is en route to Bangkok where she'll join her new husband. He works for the French Embassy and has a lovely home, several dedicated servants, and an expensive car at his disposal. Once Emmanuelle arrives, her husband and a few friends introduce her to a realm of sexual ecstasy she'd never imagined.;5.9;376;15.204;0;500000
173185;tt2186812;It Boy;20 ans d'écart;Alice Lantins is 38, ambitious and so committed to her work that she neglects her personal life.  In short, she is the ideal candidate for the next editor of the magazine Rebelle, or would be were it not for the fact that she appears to be stuck in a rut.  When Balthazar, a charming 20-year-old, crosses her path, her colleagues begin to see her in a whole new light...;6.3;878;15.165;0;0
382591;tt5078204;Two Is a Family;Demain tout commence;A man without attachments or responsibilities suddenly finds himself with an abandoned baby and leaves for London to try and find the mother. Eight years later after he and his daughter become inseparable Gloria's mother reappears.;7.8;2477;15.126;1447740;0
10045;tt0414852;District B13;Banlieue 13;Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.;6.7;1292;14.799;9584131;12000000
478860;tt7374926;Proxima;Proxima;Sarah is a French astronaut training at the European Space Agency in Cologne. She is the only woman in the arduous program. She lives alone with Stella, her seven year old daughter. Sarah feels guilty that she cannot spend more time with her child. Her love is overpowering, unsettling. When Sarah is chosen to join the crew of a year-long space mission called Proxima, it creates chaos in the mother-daughter relationship.;6.5;194;14.519;0;0
579245;tt8655470;The Specials;Hors Normes;For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.;8.0;567;14.502;0;0
575479;tt9632590;An Easy Girl;Une fille facile;Naïma has just turned 16. This summer, she will have to decide what she wants from life if she doesn’t want to miss out. Then her cousin Sofia arrives, with an amazing body and a dangerously seductive lifestyle. Naïma desires only to follow her own path, so long as it leads upwards… Despite the warnings of her best friend Dodo, she and Sofia will live through unforgettable encounters during a long summer that will mark them forever;5.7;221;14.276;0;0
10995;tt0101316;The Lover;L'Amant;A poor French teenage girl engages in an illicit affair with a wealthy Chinese heir in 1920s Saigon. For the first time in her young life she has control, and she wields it deftly over her besotted lover throughout a series of clandestine meetings and torrid encounters.;6.6;327;14.033;5013090;0
11540;tt0373690;Adventures of Arsene Lupin;Arsène Lupin;As the daring thief Arsène Lupin (Duris) ransacks the homes of wealthy Parisians, the police, with a secret weapon in their arsenal, attempt to ferret him out.;5.3;243;13.954;0;23000000
2899;tt0250223;Asterix & Obelix: Mission Cleopatra;Astérix & Obélix Mission Cléopâtre;The Egyptian Queen Cleopatra bets against the Roman Emperor, Julius Caesar, that her people are still great, even if the times of the Pharaohs has long passed. She vows (against all logic) to build a new palace for Caesar within three months. Since all her architects are either busy otherwise or too conservative in style, this ambivalent honor falls to Edifis. He is to build the palace and be covered in gold or, if not, his fate is to be eaten by crocodiles. Edifis calls upon an old friend to help him out: The fabulous Druid Getafix from Gaul, who brews a fantastic potion that gives supernatural strength. In order to help and protect the old Druid, Asterix and Obelix accompany him on his journey to Egypt. When Julius Caesar gets wind of the project succeeding, he has the building site attacked by his troops in order to win the bet and not lose face. But just like the local pirates, he hasn't counted on Asterix and Obelix.;7.4;2388;13.944;111127553;58500000
9385;tt0072901;The Twelve Tasks of Asterix;Les 12 travaux d'Astérix;"Asterix and Obelix depart on an adventure to complete twelve impossible tasks to prove to Caesar that they are as strong as the Gods. You'll roar with laughter as they outwit, outrun, and generally outrage the very people who are trying to prove them ""only human"".";7.5;791;13.888;0;0
46332;tt1588337;Of Gods and Men;Des hommes et des dieux;French drama based on the 1996 kidnapping and killing of seven monks in Algeria. A group of Trappist monks reside in the monastery of Tibhirine in Algeria, where they live in harmony with the largely muslim population. When a bloody conflict between Algeria's army and Muslim Jihadi insurgents disrupts the peace, they are forced to consider fleeing the monastery and deserting the villagers they have ministered to. In the face of deadly violence the monks wrestle with their faith and their convictions, eventually deciding to stay and help their neighbours keep the army and the insurgents at bay.;6.7;249;13.825;41424067;4000000
484468;tt7458762;The Wolf's Call;Le Chant du loup;With nuclear war looming, a military expert in underwater acoustics strives to prove things aren't as they seem—or sound—using only his ears.;7.6;1168;13.648;12652790;0
477018;tt6270534;The Translators;Les Traducteurs;Nine translators have been picked by a ruthless publisher and locked in a luxury bunker to translate the highly anticipated book of a famous author in record time. Although the translators are confined to prevent any kind of leak because of the high financial stakes, a crisis erupts when someone posts the first 10 pages of the novel online and blackmails the publisher to pay 5 million euros. A hunt for the culprit inside the bunker unfolds.;6.8;221;13.614;0;0
